"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-10","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-11","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-12","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-12","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-13","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-14","09:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-14","09:00","15:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-15","10:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-16","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-17","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-18","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-19","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-20","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-21","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-22","10:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-23","09:00","23:55"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-24","09:00","23:55"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-26","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-27","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-28","09:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-29","10:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-30","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2013-12-31","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-02","09:00","17:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-03","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-04","09:00","16:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-05","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-06","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-07","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-08","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-09","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-10","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-11","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-12","10:00","18:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-13","09:00","22:00"
"Shoppers Drug Mart Yonge + North York Centre","psdm1250@shoppersdrugmart.ca","","4990 Yonge Street","North York Centre","You must call us before coming in. 
416-226-0313 ext 33.  We accept all Walk In's.  You must have a valid Ontario Health Card. We are on Yonge Street between Sheppard subway station and North York Centre subway station. See you! ","416 226-0313","Toronto","M2N0A1","0","2014-01-14","09:00","22:00"
