Year,Month,CITY,Total
1992,Jul,WHITBY,47
1992,Jul,WHITCHURCH-STOU,10
1992,Jul,WILMOT,7
1992,Jul,WINDSOR,148
1992,Jul,WOODSTOCK,40
1992,Jul,WOOLWICH,11
1992,Jul,YORK,102
1992,Jun,AJAX,22
1992,Jun,AMHERSTBURG,11
1992,Jun,ANCASTER,26
1992,Jun,ARNPRIOR,6
1992,Jun,AURORA,23
1992,Jun,AYLMER,7
1992,Jun,BANCROFT,8
1992,Jun,BARRIE,70
1992,Jun,BELLEVILLE,27
1992,Jun,BRACEBRIDGE,14
1992,Jun,BRADFORD,11
1992,Jun,BRAMPTON,182
1992,Jun,BRANTFORD,74
1992,Jun,BRIGHTON,8
1992,Jun,BROCK,6
1992,Jun,BROCKVILLE,24
1992,Jun,BURFORD,7
1992,Jun,BURLINGTON,81
1992,Jun,CALEDON,30
1992,Jun,CAMBRIDGE,85
1992,Jun,CARLETON PLACE,6
1992,Jun,CHATHAM,46
1992,Jun,CLARENCE,7
1992,Jun,COBOURG,16
1992,Jun,COLLINGWOOD,15
1992,Jun,CORNWALL,48
1992,Jun,CUMBERLAND,16
1992,Jun,DORSET - LAKE O,6
1992,Jun,DRYDEN,13
1992,Jun,DUNDAS,27
1992,Jun,EAST GWILLIMBUR,6
1992,Jun,EAST YORK,26
1992,Jun,EAST ZORRA - TA,6
1992,Jun,ELLIOT LAKE,9
1992,Jun,ELORA,6
1992,Jun,ERAMOSA,6
1992,Jun,ESPANOLA,7
1992,Jun,ESSA,10
1992,Jun,ESSEX,6
1992,Jun,ETOBICOKE,294
1992,Jun,EXETER,7
1992,Jun,FLAMBOROUGH,21
1992,Jun,FOREST,7
1992,Jun,FORT ERIE,17
1992,Jun,FORT FRANCES,12
1992,Jun,GANANOQUE,6
1992,Jun,GEORGINA,13
1992,Jun,GLOUCESTER,44
1992,Jun,GODERICH,15
1992,Jun,GOULBOURN,6
1992,Jun,GRAVENHURST,7
1992,Jun,GRIMSBY,9
1992,Jun,GUELPH,86
1992,Jun,HALDIMAND,21
1992,Jun,HALTON HILLS,34
1992,Jun,HAMILTON,259
1992,Jun,HANOVER,7
1992,Jun,HAWKESBURY,10
1992,Jun,HUNTSVILLE,8
1992,Jun,INNISFIL,13
1992,Jun,KANATA,15
1992,Jun,KENORA,12
1992,Jun,KENORA UNORGANI,7
1992,Jun,KING,15
1992,Jun,KINGSTON,105
1992,Jun,KINGSVILLE,7
1992,Jun,KIRKLAND LAKE,7
1992,Jun,KITCHENER,142
1992,Jun,LAKEFIELD,8
1992,Jun,LEAMINGTON,17
1992,Jun,LINCOLN,17
1992,Jun,LINDSAY,10
1992,Jun,LINDSAY - VICTO,18
1992,Jun,LISTOWEL,9
1992,Jun,LONDON,240
1992,Jun,MADOC,6
1992,Jun,MALAHIDE,6
1992,Jun,MARKHAM,107
1992,Jun,MEAFORD,6
1992,Jun,MIDLAND,18
1992,Jun,MILTON,28
1992,Jun,MISSISSAUGA,353
1992,Jun,MOORE,7
1992,Jun,MORRISBURG,6
1992,Jun,MOUNT FOREST,8
1992,Jun,MUSKOKA LAKES,12
1992,Jun,NANTICOKE,14
1992,Jun,NAPANEE,13
1992,Jun,NEPEAN,51
1992,Jun,NEW LISKEARD,11
1992,Jun,NEWCASTLE,23
1992,Jun,NEWMARKET,39
1992,Jun,NIAGARA FALLS,81
1992,Jun,NIAGARA-ON-THE-,22
1992,Jun,NICKEL CENTRE,7
1992,Jun,NORFOLK,6
1992,Jun,NORTH BAY,46
1992,Jun,NORTH DORCHESTE,7
1992,Jun,NORTH YORK,459
1992,Jun,NORWICH,7
1992,Jun,OAKVILLE,77
1992,Jun,ORANGEVILLE,27
1992,Jun,ORILLIA,10
1992,Jun,ORILLIA - CITY,19
1992,Jun,OSGOODE,18
1992,Jun,OSHAWA,96
1992,Jun,OTTAWA,348
1992,Jun,OWEN SOUND,30
1992,Jun,PARRY SOUND,10
1992,Jun,PEEL,9
1992,Jun,PEMBROKE,28
1992,Jun,PENETANGUISHENE,10
1992,Jun,PERTH,15
1992,Jun,PETAWAWA,10
1992,Jun,PETERBOROUGH,59
1992,Jun,PICKERING,26
1992,Jun,PICTON,9
1992,Jun,PITTSBURGH,14
1992,Jun,PORT COLBORNE,14
1992,Jun,PORT ELGIN,6
1992,Jun,PORT HOPE,6
1992,Jun,PRESCOTT,6
1992,Jun,RAYSIDE - BALFO,13
1992,Jun,RICHMOND HILL,43
1992,Jun,RIDEAU,17
1992,Jun,RUSSELL - EMBRU,6
1992,Jun,SARNIA,61
1992,Jun,SAULT STE MARIE,64
1992,Jun,SCARBOROUGH,474
1992,Jun,SCUGOG,19
1992,Jun,SIMCOE,22
1992,Jun,SMITHS FALLS,12
1992,Jun,ST CATHARINES,95
1992,Jun,ST MARYS,9
1992,Jun,ST THOMAS,24
1992,Jun,STONEY CREEK,19
1992,Jun,STRATFORD,23
1992,Jun,STRATHROY,13
1992,Jun,SUDBURY,87
1992,Jun,TAY,6
1992,Jun,TECUMSEH,15
1992,Jun,THOROLD,10
1992,Jun,THUNDER BAY,99
1992,Jun,TILLSONBURG,13
1992,Jun,TIMMINS,42
1992,Jun,TORONTO,898
1992,Jun,TRENTON,20
1992,Jun,UNKNOWN,9
1992,Jun,UXBRIDGE,13
1992,Jun,VALLEY EAST,13
1992,Jun,VANIER,8
1992,Jun,VAUGHAN,84
1992,Jun,VESPRA,6
1992,Jun,WAINFLEET,9
1992,Jun,WALKERTON,10
1992,Jun,WALLACEBURG,9
1992,Jun,WATERLOO,39
1992,Jun,WELLAND,43
1992,Jun,WELLESLEY,9
1992,Jun,WEST CARLETON,8
1992,Jun,WEST LINCOLN,7
1992,Jun,WHITBY,43
1992,Jun,WHITCHURCH-STOU,15
1992,Jun,WILMOT,14
1992,Jun,WINDSOR,151
1992,Jun,WOODSTOCK,41
1992,Jun,WOOLWICH,20
1992,Jun,YORK,107
1992,Jun,ZORRA,7
1992,Mar,AJAX,7
1992,Mar,BARRIE,12
1992,Mar,BELLEVILLE,16
1992,Mar,BRAMPTON,44
1992,Mar,BRANTFORD,17
1992,Mar,BROCKVILLE,10
1992,Mar,BURLINGTON,23
1992,Mar,CAMBRIDGE,24
1992,Mar,CHATHAM,22
1992,Mar,CORNWALL,17
1992,Mar,DUNDAS,8
1992,Mar,ETOBICOKE,132
1992,Mar,FLAMBOROUGH,7
1992,Mar,FORT ERIE,6
1992,Mar,GLOUCESTER,10
1992,Mar,GUELPH,24
1992,Mar,HAMILTON,88
1992,Mar,KANATA,6
1992,Mar,KINGSTON,36
1992,Mar,KITCHENER,39
1992,Mar,LINDSAY - VICTO,8
1992,Mar,LONDON,84
1992,Mar,MARKHAM,35
1992,Mar,MISSISSAUGA,190
1992,Mar,NEPEAN,17
1992,Mar,NEWMARKET,13
1992,Mar,NIAGARA FALLS,23
1992,Mar,NORTH BAY,16
1992,Mar,NORTH YORK,265
1992,Mar,OAKVILLE,14
1992,Mar,ORANGEVILLE,7
1992,Mar,ORILLIA - CITY,9
1992,Mar,OSHAWA,26
1992,Mar,OTTAWA,138
1992,Mar,OWEN SOUND,8
1992,Mar,PEMBROKE,7
1992,Mar,PETERBOROUGH,16
1992,Mar,PICKERING,10
1992,Mar,RICHMOND HILL,19
1992,Mar,SARNIA,21
1992,Mar,SAULT STE MARIE,17
1992,Mar,SCARBOROUGH,262
1992,Mar,SCUGOG,6
1992,Mar,SIMCOE,9
1992,Mar,ST CATHARINES,32
1992,Mar,ST THOMAS,14
1992,Mar,STRATFORD,9
1992,Mar,SUDBURY,30
1992,Mar,THUNDER BAY,30
1992,Mar,TIMMINS,7
1992,Mar,TORONTO,461
1992,Mar,VAUGHAN,31
1992,Mar,WATERLOO,11
1992,Mar,WELLAND,8
1992,Mar,WHITBY,15
1992,Mar,WINDSOR,57
1992,Mar,WOODSTOCK,13
1992,Mar,YORK,76
1992,May,AJAX,23
1992,May,ALLISTON,10
1992,May,AMHERSTBURG,11
1992,May,ANCASTER,19
1992,May,ARNPRIOR,18
1992,May,AURORA,16
1992,May,AYLMER,7
1992,May,BARRIE,67
1992,May,BELLE RIVER,6
1992,May,BELLEVILLE,46
1992,May,BRACEBRIDGE,7
1992,May,BRAMPTON,172
1992,May,BRANTFORD,60
1992,May,BRIGHTON,7
1992,May,BROCK,12
1992,May,BROCKVILLE,27
1992,May,BURLINGTON,94
1992,May,CALEDON,20
1992,May,CAMBRIDGE,79
1992,May,CHARLOTTEENBURG,6
1992,May,CHATHAM,37
1992,May,CLARENCE,7
1992,May,COBOURG,20
1992,May,COLLINGWOOD,8
1992,May,CORNWALL,50
1992,May,DEEP RIVER,6
1992,May,DELHI,7
1992,May,DRYDEN,6
1992,May,DUNDAS,12
1992,May,DUNNVILLE,6
1992,May,DYSART AND OTHE,6
1992,May,EAST GWILLIMBUR,7
1992,May,EAST YORK,17
1992,May,ELORA,7
1992,May,ERAMOSA,6
1992,May,ETOBICOKE,299
1992,May,FLAMBOROUGH,19
1992,May,FORT ERIE,11
1992,May,FORT FRANCES,7
1992,May,GANANOQUE,10
1992,May,GEORGINA,12
1992,May,GLANBROOK,6
1992,May,GLOUCESTER,52
1992,May,GODERICH,14
1992,May,GOULBOURN,11
1992,May,GRAVENHURST,8
1992,May,GRIMSBY,10
1992,May,GUELPH,81
1992,May,HAILEYBURY,9
1992,May,HALDIMAND,24
1992,May,HALTON HILLS,22
1992,May,HAMILTON,291
1992,May,HANOVER,9
1992,May,HAWKESBURY,6
1992,May,HEARST,6
1992,May,HUNTSVILLE,14
1992,May,INGERSOLL,11
1992,May,INNISFIL,14
1992,May,KANATA,14
1992,May,KAPUSKASING,11
1992,May,KEMPTVILLE,6
1992,May,KENORA,6
1992,May,KINCARDINE,7
1992,May,KING,23
1992,May,KINGSTON,90
1992,May,KINGSVILLE,7
1992,May,KITCHENER,163
1992,May,L'ORIGNAL,8
1992,May,LAKEFIELD,6
1992,May,LEAMINGTON,19
1992,May,LINCOLN,18
1992,May,LINDSAY - VICTO,19
1992,May,LONDON,288
1992,May,MARKHAM,128
1992,May,MIDLAND,8
1992,May,MILTON,21
1992,May,MISSISSAUGA,392
1992,May,MOORE,6
1992,May,MUSKOKA LAKES,6
1992,May,NANTICOKE,9
1992,May,NAPANEE,15
1992,May,NEPEAN,49
1992,May,NEWCASTLE,27
1992,May,NEWMARKET,42
1992,May,NIAGARA FALLS,81
1992,May,NIAGARA-ON-THE-,24
1992,May,NICKEL CENTRE,10
1992,May,NORFOLK,6
1992,May,NORTH BAY,62
1992,May,NORTH YORK,459
1992,May,NOTTAWASAGA,7
1992,May,OAKVILLE,78
1992,May,ORANGEVILLE,15
1992,May,ORILLIA,8
1992,May,ORILLIA - CITY,24
1992,May,OSGOODE,21
1992,May,OSHAWA,97
1992,May,OTTAWA,379
1992,May,OWEN SOUND,22
1992,May,PARIS,7
1992,May,PARRY SOUND,10
1992,May,PELHAM,6
1992,May,PEMBROKE,25
1992,May,PENETANGUISHENE,14
1992,May,PERTH,11
1992,May,PETAWAWA,9
1992,May,PETERBOROUGH,62
1992,May,PICKERING,25
1992,May,PICTON,8
1992,May,PITTSBURGH,12
1992,May,PORT COLBORNE,13
1992,May,PORT HOPE,10
1992,May,PORTLAND,9
1992,May,RENFREW,9
1992,May,RICHMOND HILL,41
1992,May,RIDEAU,15
1992,May,RUSSELL - EMBRU,7
1992,May,SARNIA,56
1992,May,SAULT STE MARIE,65
1992,May,SCARBOROUGH,492
1992,May,SCUGOG,12
1992,May,SIDNEY,7
1992,May,SIMCOE,21
1992,May,SMITHS FALLS,7
1992,May,ST CATHARINES,119
1992,May,ST MARYS,6
1992,May,ST THOMAS,39
1992,May,STONEY CREEK,27
1992,May,STRATFORD,28
1992,May,STRATHROY,10
1992,May,STURGEON FALLS,9
1992,May,SUDBURY,105
1992,May,TECUMSEH,11
1992,May,THOROLD,9
1992,May,THUNDER BAY,91
1992,May,TILLSONBURG,16
1992,May,TIMMINS,33
1992,May,TORONTO,878
1992,May,TRENTON,27
1992,May,UXBRIDGE,11
1992,May,VALLEY EAST,15
1992,May,VANIER,8
1992,May,VAUGHAN,65
1992,May,VESPRA,8
1992,May,WALDEN,7
1992,May,WALKERTON,13
1992,May,WALLACEBURG,11
1992,May,WATERLOO,33
1992,May,WELLAND,54
1992,May,WEST CARLETON,7
1992,May,WEST LINCOLN,8
1992,May,WESTMINSTER,6
1992,May,WHITBY,46
1992,May,WHITCHURCH-STOU,13
1992,May,WIARTON,6
1992,May,WILMOT,11
1992,May,WINDSOR,175
1992,May,WOODSTOCK,35
1992,May,WOOLWICH,24
1992,May,YORK,141
1992,Nov,AJAX,9
1992,Nov,ANCASTER,10
1992,Nov,AURORA,7
1992,Nov,BARRIE,21
1992,Nov,BELLEVILLE,21
1992,Nov,BRAMPTON,56
1992,Nov,BRANTFORD,22
1992,Nov,BROCKVILLE,9
1992,Nov,BURLINGTON,38
1992,Nov,CALEDON,11
1992,Nov,CAMBRIDGE,25
1992,Nov,CHATHAM,27
1992,Nov,COBOURG,7
1992,Nov,CORNWALL,21
1992,Nov,DELHI,6
1992,Nov,DUNDAS,6
1992,Nov,EAST YORK,6
1992,Nov,ESSEX,6
1992,Nov,ETOBICOKE,135
1992,Nov,FLAMBOROUGH,6
1992,Nov,FORT ERIE,6
1992,Nov,FORT FRANCES,9
1992,Nov,GLOUCESTER,19
1992,Nov,GODERICH,6
1992,Nov,GUELPH,28
1992,Nov,HAILEYBURY,7
1992,Nov,HALTON HILLS,10
1992,Nov,HAMILTON,154
1992,Nov,KANATA,6
1992,Nov,KING,9
1992,Nov,KINGSTON,36
1992,Nov,KITCHENER,59
1992,Nov,LEAMINGTON,7
1992,Nov,LINCOLN,7
1992,Nov,LONDON,135
1992,Nov,MALAHIDE,6
1992,Nov,MARKHAM,72
1992,Nov,MIDLAND,6
1992,Nov,MISSISSAUGA,203
1992,Nov,NEPEAN,15
1992,Nov,NEWCASTLE,18
1992,Nov,NEWMARKET,18
1992,Nov,NIAGARA FALLS,41
1992,Nov,NIAGARA-ON-THE-,10
1992,Nov,NORTH BAY,13
1992,Nov,NORTH YORK,237
1992,Nov,OAKVILLE,30
1992,Nov,ORILLIA - CITY,17
1992,Nov,OSGOODE,8
1992,Nov,OSHAWA,34
1992,Nov,OTTAWA,165
1992,Nov,OWEN SOUND,7
1992,Nov,PEMBROKE,17
1992,Nov,PETERBOROUGH,22
1992,Nov,PICKERING,8
1992,Nov,PORT COLBORNE,6
1992,Nov,RICHMOND HILL,30
1992,Nov,SANDWICH WEST,6
1992,Nov,SARNIA,29
1992,Nov,SAULT STE MARIE,19
1992,Nov,SCARBOROUGH,259
1992,Nov,SCUGOG,12
1992,Nov,SIMCOE,6
1992,Nov,ST CATHARINES,60
1992,Nov,ST THOMAS,13
1992,Nov,STONEY CREEK,9
1992,Nov,STRATFORD,9
1992,Nov,SUDBURY,33
1992,Nov,THOROLD,6
1992,Nov,THUNDER BAY,35
1992,Nov,TIMMINS,10
1992,Nov,TORONTO,477
1992,Nov,TRENTON,7
1992,Nov,VAUGHAN,26
1992,Nov,WALKERTON,9
1992,Nov,WATERLOO,19
1992,Nov,WELLAND,25
1992,Nov,WHITBY,16
1992,Nov,WILMOT,6
1992,Nov,WINDSOR,98
1992,Nov,WOOLWICH,8
1992,Nov,YORK,92
1992,Oct,AJAX,25
1992,Oct,ALLISTON,6
1992,Oct,AMHERSTBURG,10
1992,Oct,ANCASTER,20
1992,Oct,ARNPRIOR,6
1992,Oct,AURORA,19
1992,Oct,AYLMER,7
1992,Oct,BARRIE,57
1992,Oct,BELLEVILLE,44
1992,Oct,BRACEBRIDGE,17
1992,Oct,BRADFORD,6
1992,Oct,BRAMPTON,145
1992,Oct,BRANTFORD,45
1992,Oct,BRIGHTON,8
1992,Oct,BROCKVILLE,36
1992,Oct,BURLINGTON,100
1992,Oct,CALEDON,26
1992,Oct,CAMBRIDGE,58
1992,Oct,CHATHAM,59
1992,Oct,COBOURG,12
1992,Oct,COLLINGWOOD,10
1992,Oct,CORNWALL,36
1992,Oct,CUMBERLAND,12
1992,Oct,DELHI,9
1992,Oct,DRYDEN,7
1992,Oct,DUNDAS,14
1992,Oct,DYSART AND OTHE,7
1992,Oct,EAST YORK,11
1992,Oct,ERAMOSA,10
1992,Oct,ESSEX,7
1992,Oct,ETOBICOKE,275
1992,Oct,FLAMBOROUGH,16
1992,Oct,FORT ERIE,15
1992,Oct,FORT FRANCES,6
1992,Oct,GANANOQUE,9
1992,Oct,GEORGINA,13
1992,Oct,GLANBROOK,7
1992,Oct,GLOUCESTER,41
1992,Oct,GODERICH,11
1992,Oct,GOULBOURN,6
1992,Oct,GRIMSBY,6
1992,Oct,GUELPH,71
1992,Oct,HALDIMAND,22
1992,Oct,HALTON HILLS,31
1992,Oct,HAMILTON,272
1992,Oct,HANOVER,8
1992,Oct,HUNTSVILLE,10
1992,Oct,INGERSOLL,14
1992,Oct,INNISFIL,8
1992,Oct,KANATA,16
1992,Oct,KENORA,6
1992,Oct,KINCARDINE,7
1992,Oct,KING,12
1992,Oct,KINGSTON,86
1992,Oct,KINGSVILLE,6
1992,Oct,KIRKLAND LAKE,7
1992,Oct,KITCHENER,108
1992,Oct,L'ORIGNAL,11
1992,Oct,LAKEFIELD,6
1992,Oct,LEAMINGTON,17
1992,Oct,LINCOLN,15
1992,Oct,LINDSAY - VICTO,22
1992,Oct,LONDON,277
1992,Oct,MARKHAM,87
1992,Oct,MIDLAND,8
1992,Oct,MILTON,23
1992,Oct,MISSISSAUGA,313
1992,Oct,MOORE,6
1992,Oct,MUSKOKA LAKES,9
1992,Oct,NANTICOKE,16
1992,Oct,NAPANEE,11
1992,Oct,NEPEAN,51
1992,Oct,NEW LISKEARD,8
1992,Oct,NEWCASTLE,33
1992,Oct,NEWMARKET,40
1992,Oct,NIAGARA FALLS,78
1992,Oct,NIAGARA-ON-THE-,19
1992,Oct,NICKEL CENTRE,8
1992,Oct,NORTH BAY,45
1992,Oct,NORTH YORK,410
1992,Oct,NORWICH,6
1992,Oct,OAKVILLE,59
1992,Oct,ORANGEVILLE,24
1992,Oct,ORILLIA - CITY,35
1992,Oct,OSGOODE,13
1992,Oct,OSHAWA,94
1992,Oct,OTTAWA,352
1992,Oct,OWEN SOUND,18
1992,Oct,PARIS,6
1992,Oct,PELHAM,6
1992,Oct,PEMBROKE,25
1992,Oct,PERTH,11
1992,Oct,PETAWAWA,7
1992,Oct,PETERBOROUGH,61
1992,Oct,PETROLIA,6
1992,Oct,PICKERING,14
1992,Oct,PICTON,12
1992,Oct,PORT COLBORNE,18
1992,Oct,PORT ELGIN,6
1992,Oct,PRESCOTT,9
1992,Oct,RAYSIDE - BALFO,10
1992,Oct,RICHMOND HILL,34
1992,Oct,RIDEAU,18
1992,Oct,SANDWICH WEST,7
1992,Oct,SARNIA,47
1992,Oct,SAULT STE MARIE,43
1992,Oct,SCARBOROUGH,407
1992,Oct,SCUGOG,19
1992,Oct,SIMCOE,13
1992,Oct,SMITHS FALLS,12
1992,Oct,ST CATHARINES,110
1992,Oct,ST THOMAS,25
1992,Oct,STONEY CREEK,30
1992,Oct,STORRINGTON,6
1992,Oct,STRATFORD,33
1992,Oct,STRATHROY,11
1992,Oct,SUDBURY,75
1992,Oct,TECUMSEH,16
1992,Oct,THOROLD,13
1992,Oct,THUNDER BAY,60
1992,Oct,TILLSONBURG,6
1992,Oct,TIMMINS,18
1992,Oct,TORONTO,774
1992,Oct,TRENTON,17
1992,Oct,UXBRIDGE,8
1992,Oct,VALLEY EAST,10
1992,Oct,VANIER,7
1992,Oct,VAUGHAN,65
1992,Oct,VESPRA,9
1992,Oct,WAINFLEET,6
1992,Oct,WALLACEBURG,10
1992,Oct,WATERLOO,33
1992,Oct,WELLAND,37
1992,Oct,WELLESLEY,8
1992,Oct,WEST CARLETON,7
1992,Oct,WEST LINCOLN,6
1992,Oct,WHITBY,34
1992,Oct,WHITCHURCH-STOU,10
1992,Oct,WIARTON,6
1992,Oct,WILMOT,8
1992,Oct,WINDSOR,169
1992,Oct,WOODSTOCK,23
1992,Oct,WOOLWICH,24
1992,Oct,YORK,105
1992,Sep,AJAX,23
1992,Sep,ALLISTON,11
1992,Sep,AMABEL,7
1992,Sep,AMHERSTBURG,9
1992,Sep,ANCASTER,29
1992,Sep,ARNPRIOR,8
1992,Sep,AURORA,21
1992,Sep,BARRIE,64
1992,Sep,BELLEVILLE,50
1992,Sep,BLANDFORD - BLE,6
1992,Sep,BRACEBRIDGE,20
1992,Sep,BRADFORD,9
1992,Sep,BRAMPTON,151
1992,Sep,BRANTFORD,74
1992,Sep,BRIGHTON,12
1992,Sep,BROCK,9
1992,Sep,BROCKVILLE,24
1992,Sep,BURLINGTON,101
1992,Sep,CALEDON,26
1992,Sep,CAMBRIDGE,68
1992,Sep,CARLETON PLACE,6
1992,Sep,CHATHAM,45
1992,Sep,COBOURG,16
1992,Sep,COLLINGWOOD,19
1992,Sep,CORNWALL,43
1992,Sep,CUMBERLAND,9
1992,Sep,DELHI,14
1992,Sep,DRYDEN,9
1992,Sep,DUNDAS,16
1992,Sep,DUNNVILLE,11
1992,Sep,DURHAM,6
1992,Sep,DYSART AND OTHE,7
1992,Sep,EAST GWILLIMBUR,9
1992,Sep,EAST YORK,26
1992,Sep,ELORA,7
1992,Sep,ERAMOSA,7
1992,Sep,ESSA,6
1992,Sep,ESSEX,11
1992,Sep,ETOBICOKE,323
1992,Sep,FERGUS,6
1992,Sep,FLAMBOROUGH,22
1992,Sep,FORT ERIE,29
1992,Sep,FORT FRANCES,9
1992,Sep,GANANOQUE,7
1992,Sep,GEORGINA,22
1992,Sep,GLOUCESTER,40
1992,Sep,GODERICH,16
1992,Sep,GRAND BEND,6
1992,Sep,GRAVENHURST,16
1992,Sep,GRIMSBY,17
1992,Sep,GUELPH,77
1992,Sep,HAILEYBURY,7
1992,Sep,HALDIMAND,15
1992,Sep,HALTON HILLS,24
1992,Sep,HAMILTON,290
1992,Sep,HANOVER,9
1992,Sep,HAWKESBURY,6
1992,Sep,HUNTSVILLE,18
1992,Sep,INGERSOLL,10
1992,Sep,KANATA,19
1992,Sep,KENORA,7
1992,Sep,KINCARDINE,11
1992,Sep,KING,33
1992,Sep,KINGSTON,93
1992,Sep,KINGSVILLE,8
1992,Sep,KIRKLAND LAKE,6
1992,Sep,KITCHENER,178
1992,Sep,L'ORIGNAL,12
1992,Sep,LAKEFIELD,9
1992,Sep,LEAMINGTON,13
1992,Sep,LINCOLN,17
1992,Sep,LINDSAY - VICTO,16
1992,Sep,LISTOWEL,7
1992,Sep,LONDON,269
1992,Sep,MARKHAM,117
1992,Sep,MEAFORD,8
1992,Sep,METCALFE,6
1992,Sep,MIDLAND,18
1992,Sep,MILTON,23
1992,Sep,MISSISSAUGA,353
1992,Sep,MITCHELL,6
1992,Sep,MOORE,6
1992,Sep,MUSKOKA LAKES,13
1992,Sep,NANTICOKE,19
1992,Sep,NAPANEE,9
1992,Sep,NEPEAN,48
1992,Sep,NEWCASTLE,20
1992,Sep,NEWMARKET,38
1992,Sep,NIAGARA FALLS,97
1992,Sep,NIAGARA-ON-THE-,22
1992,Sep,NICKEL CENTRE,7
1992,Sep,NORTH BAY,53
1992,Sep,NORTH DORCHESTE,8
1992,Sep,NORTH YORK,447
1992,Sep,OAKVILLE,62
1992,Sep,ORANGEVILLE,15
1992,Sep,ORILLIA,8
1992,Sep,ORILLIA - CITY,35
1992,Sep,OSGOODE,8
1992,Sep,OSHAWA,109
1992,Sep,OTTAWA,357
1992,Sep,OWEN SOUND,25
1992,Sep,PARIS,7
1992,Sep,PARRY SOUND,14
1992,Sep,PELHAM,10
1992,Sep,PEMBROKE,31
1992,Sep,PERTH,21
1992,Sep,PETAWAWA,6
1992,Sep,PETERBOROUGH,62
1992,Sep,PETROLIA,6
1992,Sep,PICKERING,14
1992,Sep,PICTON,6
1992,Sep,PITTSBURGH,12
1992,Sep,PORT COLBORNE,18
1992,Sep,PORT ELGIN,7
1992,Sep,PORT HOPE,8
1992,Sep,PRESCOTT,11
1992,Sep,RAYSIDE - BALFO,10
1992,Sep,RENFREW,14
1992,Sep,RICHMOND HILL,63
1992,Sep,RIDEAU,15
1992,Sep,SANDWICH WEST,8
1992,Sep,SARNIA,55
1992,Sep,SAULT STE MARIE,56
1992,Sep,SCARBOROUGH,450
1992,Sep,SCUGOG,13
1992,Sep,SIMCOE,21
1992,Sep,SMITHS FALLS,11
1992,Sep,SOUTH DUMFRIES,8
1992,Sep,ST CATHARINES,94
1992,Sep,ST THOMAS,35
1992,Sep,STONEY CREEK,18
1992,Sep,STRATFORD,30
1992,Sep,STRATHROY,10
1992,Sep,SUDBURY,83
1992,Sep,TECUMSEH,11
1992,Sep,THOROLD,10
1992,Sep,THUNDER BAY,102
1992,Sep,TILLSONBURG,9
1992,Sep,TIMMINS,21
1992,Sep,TINY,6
1992,Sep,TORONTO,960
1992,Sep,TRENTON,26
1992,Sep,UXBRIDGE,14
1992,Sep,VALLEY EAST,10
1992,Sep,VANIER,10
1992,Sep,VAUGHAN,84
1992,Sep,VESPRA,12
1992,Sep,WALDEN,11
1992,Sep,WALKERTON,10
1992,Sep,WALLACEBURG,9
1992,Sep,WATERLOO,48
1992,Sep,WELLAND,32
1992,Sep,WELLESLEY,6
1992,Sep,WEST CARLETON,13
1992,Sep,WESTMINSTER,7
1992,Sep,WHITBY,50
1992,Sep,WHITCHURCH-STOU,19
1992,Sep,WILMOT,17
1992,Sep,WINDSOR,170
1992,Sep,WINGHAM,6
1992,Sep,WOODSTOCK,29
1992,Sep,WOOLWICH,20
1992,Sep,YARMOUTH,8
1992,Sep,YORK,114
1993,Apr,AJAX,14
1993,Apr,ANCASTER,9
1993,Apr,AURORA,7
1993,Apr,BARRIE,30
1993,Apr,BELLEVILLE,13
1993,Apr,BRAMPTON,71
1993,Apr,BRANTFORD,28
1993,Apr,BURLINGTON,32
1993,Apr,CAMBRIDGE,41
1993,Apr,CHATHAM,26
1993,Apr,COBOURG,6
1993,Apr,CORNWALL,18
1993,Apr,EAST YORK,15
1993,Apr,ELLIOT LAKE,6
1993,Apr,ETOBICOKE,142
1993,Apr,FLAMBOROUGH,6
1993,Apr,FORT ERIE,7
1993,Apr,GEORGINA,8
1993,Apr,GLOUCESTER,12
1993,Apr,GUELPH,32
1993,Apr,HALDIMAND,6
1993,Apr,HALTON HILLS,13
1993,Apr,HAMILTON,143
1993,Apr,KING,10
1993,Apr,KINGSTON,34
1993,Apr,KITCHENER,60
1993,Apr,L'ORIGNAL,9
1993,Apr,LINCOLN,8
1993,Apr,LONDON,91
1993,Apr,MARKHAM,44
1993,Apr,MILTON,6
1993,Apr,MISSISSAUGA,223
1993,Apr,NANTICOKE,10
1993,Apr,NEPEAN,6
1993,Apr,NEWCASTLE,11
1993,Apr,NEWMARKET,17
1993,Apr,NIAGARA FALLS,40
1993,Apr,NIAGARA-ON-THE-,8
1993,Apr,NORTH BAY,14
1993,Apr,NORTH YORK,230
1993,Apr,OAKVILLE,45
1993,Apr,ORANGEVILLE,10
1993,Apr,ORILLIA - CITY,10
1993,Apr,OSHAWA,43
1993,Apr,OTTAWA,175
1993,Apr,PEMBROKE,8
1993,Apr,PETERBOROUGH,23
1993,Apr,PICKERING,8
1993,Apr,RICHMOND HILL,15
1993,Apr,SANDWICH WEST,9
1993,Apr,SARNIA,20
1993,Apr,SAULT STE MARIE,26
1993,Apr,SCARBOROUGH,247
1993,Apr,SCUGOG,14
1993,Apr,SIMCOE,7
1993,Apr,ST CATHARINES,46
1993,Apr,ST THOMAS,13
1993,Apr,STONEY CREEK,6
1993,Apr,STRATFORD,11
1993,Apr,SUDBURY,34
1993,Apr,TECUMSEH,6
